Campaign_Name,Clicks,Payout
Shopee SG - CPS,10119,52.0323
Shopee SG - CPS,9071,22.1496
Shopee SG - CPS,9071,22.1496
Shopee SG - CPS,8595,33.0998
Shopee SG - CPS,8595,33.0998
Shopee SG - CPS,2774,11.0838
Shopee SG - CPS,2774,11.0838
Shopee SG - CPS,2427,8.7042
Shopee SG - CPS,2427,8.7042
Shopee SG - CPS,1645,5.1246
Shopee SG - CPS,1645,5.1246
Shopee SG - CPS,1753,37.2279
Shopee SG - CPS,1753,37.2279
Shopee SG - CPS,1907,11.993
Shopee SG - CPS,1907,11.993
Shopee SG - CPS,3078,0.293
Shopee SG - CPS,3078,0.293
Shopee SG - CPS,121,1.2773
Shopee SG - CPS,121,1.2773
Shopee SG - CPS,146,0.421
Shopee SG - CPS,146,0.421
Shopee TH - CPS,33160,72.848
Shopee TH - CPS,19940,65.255
Shopee TH - CPS,19035,38.4635
Shopee TH - CPS,19035,38.4635
Shopee TH - CPS,13343,33.1964
Shopee TH - CPS,18416,29.4902
Shopee TH - CPS,15,0.828
Shopee TH - CPS,12882,10.2837
Shopee TH - CPS,12882,10.2837
Shopee TH - CPS,33163,49.9301
Shopee TH - CPS,33163,49.9301
Shopee TH - CPS,31702,46.2539
Shopee TH - CPS,31702,46.2539
Shopee TH - CPS,13241,20.2932
Shopee TH - CPS,13241,20.2932
Shopee TH - CPS,23828,29.2176
Shopee TH - CPS,23828,29.2176
Shopee TH - CPS,27465,31.6923
Shopee TH - CPS,27465,31.6923
Shopee TH - CPS,11491,15.1003
Shopee TH - CPS,11491,15.1003
Shopee TH - CPS,8569,6.1492
Shopee TH - CPS,8569,6.1492
Shopee TH - CPS,7810,10.6464
Shopee TH - CPS,7810,10.6464
Shopee TH - CPS,10085,8.5568
Shopee TH - CPS,10085,8.5568
Shopee TH - CPS,5735,12.6667
Shopee TH - CPS,5735,12.6667
Shopee TH - CPS,5943,8.0423
Shopee TH - CPS,5943,8.0423
Shopee TH - CPS,288,0.9711
Shopee TH - CPS,288,0.9711
Shopee TH - CPS,246,0.2393
Shopee TH - CPS,246,0.2393
Shopee.co.id CPS - Indonesia,757,0
Shopee.co.th CPS - Thailand,1,0
Shopee.com.my CPS - Malaysia,5821,0
Shopee.com.my CPS - Malaysia,9851,0
Shopee.com.my CPS - Malaysia,4541,0
Shopee.com.my CPS - Malaysia,4171,0
Shopee.com.my CPS - Malaysia,3480,0
Shopee.com.my CPS - Malaysia,423,0
shopflys.com,1,0
Shopify CPA,12530,0
Shopify CPA,17389,0
Shopify CPA,1,0
Shopify CPA,1,0
Shopify CPA,80,0
Shopify CPA,80,0
Shopify CPA,445,0
Shopify CPA,445,0
Shopify CPA,395,0
Shopify CPA,395,0
Shopify CPA,317,0
Shopify CPA,317,0
Shopify CPA,44,0
Shopify CPA,44,0
Shopify CPA,33,0
Shopify CPA,33,0
Shopify CPA,17,0
Shopify CPA,17,0
Shopify CPA,14,0
Shopify CPA,14,0
Shopify CPA,11681,0
Shopify CPA,11681,0
Shopify CPA,52413,0
Shopify CPA,52413,0
Shopify CPA,38125,0
Shopify CPA,38125,0
Shopify.com Utility CPA - Worldwide**,1,0
Shopify.com Utility CPA - Worldwide**,1,0
Shopify.com Utility CPA - Worldwide**,5,0
Shopify.com Utility CPA - Worldwide**,7,0
Shopify.com Utility CPA - Worldwide**,10,0
Shopsy App [CPS] IN,9,0
Shopsy App [CPS] IN,6,0
Shutterstock WW,18736,0
Shutterstock WW,2281,0
Shutterstock WW,1576,0
Shutterstock WW,1203,0
Shutterstock WW,889,0
Shutterstock WW,2316,0
Shutterstock WW,1944,0
Shyaway [CPS] IN,50,0
Shyaway [CPS] IN,44,0
Shyaway [CPS] IN,66,0
Shyaway [CPS] IN,3,0
Shyaway [CPS] IN,13,0
Shyaway [CPS] IN,5,0
Shyaway [CPS] IN,2,0
Shyaway [CPS] IN,4,0
Simpleskincare.in CPS - India,2,0
Simpleskincare.in CPS - India,2,0
Simpleskincare.in CPS - India,5,0
Simpleskincare.in CPS - India,16,0
Skechers,2,0
Skechers,2,0
Skillshare,53,0
Skillshare,60,0
Skillshare,28,0
Skillshare,39,13.2
Skillshare,25,0
Skillshare,44,0
Skillshare,40,7.07
Skillshare,53,0
Skillshare,290,20.27
Skillshare,60,0
Skillshare,28,0
Skillshare,39,13.2
Skillshare,25,0
Skillshare,44,0
Skillshare,41,7.07
Skillshare Many GEOs,13,0
Sleepycat [CPS] IN,65,0
Sleepycat [CPS] IN,25,0
Sleepycat.in CPS - India,20,0
Sleepycat.in CPS - India,1,0
Sleepycat.in CPS - India,5,0
Sleepycat.in CPS - India,7,0
Sleepycat.in CPS - India,8,0
Slider Revolution,1,0
Slider Revolution,36,0
Slider Revolution,20,0
Slider Revolution,3,0
Slider Revolution,3,0
Slider Revolution,2,0
Slider Revolution,1,0
Slider Revolution,65,0
Slider Revolution,36,0
Slider Revolution,20,0
Slider Revolution,3,0
Slider Revolution,3,0
Slider Revolution,2,0
Slider Revolution,74,0
Slider Revolution,46,0
Slider Revolution,48,0
Slider Revolution,42,0
Slider Revolution,42,0
Slider Revolution,55,0
Slider Revolution,19,0
Slurrpfarm,1,0
Slurrpfarm [CPS] IN,8,0
Slurrpfarm [CPS] IN,32,0
Slurrpfarm [CPS] IN,17,0
Slurrpfarm [CPS] IN,6,0
Slurrpfarm [CPS] IN,22,0
Slurrpfarm [CPS] IN,4,0
Slurrpfarm [CPS] IN,13,0
Slurrpfarm [CPS] IN,9,0
So0ta Watches [CPS] IN,1,0
Soda PDF Utility CPS - WorldWide,168,0
Soda PDF Utility CPS - WorldWide,16,0
Soulfull [CPS] IN,13,0
Soulfull [CPS] IN,2,0
Soulfull [CPS] IN,6,0
Soulfull [CPS] IN,8,0
Soulfull [CPS] IN,8,0
Soulfull [CPS] IN,4,0
SPanel,2,0
SPanel,1,0
SPanel,1,0
SPanel,4,0
SPanel,2,0
SPanel,1,0
SPanel,1,0
Spocket,2,0
SquareSpace CPA (Offline),8434,0
SquareSpace CPA (Offline),242,72.25
SquareSpace CPA (Offline),204,72.25
SquareSpace CPA (Offline),233,0
SquareSpace CPA (Offline),12609,0
SSLs.com,1,0
SSLs.com,6,0
SSLs.com,4,0
SSLs.com,4,0
SSLs.com,2,0
SSLs.com,2,0
SSLs.com,9,27.56
SSLs.com,8,0
SSLs.com,1,0
SSLs.com,36,27.56
SSLs.com,6,0
SSLs.com,4,0
SSLs.com,4,0
SSLs.com,2,0
SSLs.com,2,0
SSLs.com,9,27.56
SSLs.com,8,0
Stablehost - CPA,2,0
Stablehost - CPA,1,0
Stablehost - CPA,2,0
Stablehost - CPA,2,0
Stablehost - CPA,1,0
Stablehost - CPA,1,0
Stablehost - CPA,1,0
Stablehost - CPA,1,0
Steve Madden,3,0
Strawberrynet,7,0
Strawberrynet,5,0
Strawberrynet,2,0
Strawberrynet,2,0
Strawberrynet,5,0
Strawberrynet,17,0
Strawberrynet,15,0
StubHub NORAM,75,0.676889978
StubHub NORAM,60,0.69915252
StubHub NORAM,55,0.733525073
StubHub NORAM,56,0.367680968
StubHub NORAM,87,0.495411923
StubHub NORAM,81,0.553944765
StubHub NORAM,6,0.77977317
StubHub NORAM,2,0.53921571
StubHub NORAM,1,0
StubHub NORAM,1,0.816831675
StubHub NORAM,1,0.816831675
SuperJob,14,0
SuperJob,26,0
SuperJob,22,0
SuperJob,10,0
SuperJob,6,0
Supertails,6,0
Supertails,9,0
Supertails,9,0
Supertails,1,0
Supertails,7,0
Supertails,6,0
Supre,10,0
Supre,18,0
Surfshark,14,0
Surfshark,31,0
Surfshark,34,8.28
Surfshark,6,0
Surfshark,1,0
Surfshark,6,0
Surfshark,39,0
Swiggy,2,0
Swiggy,2,0
Swiggy web [CPS] IN,22,0
Swiggy web [CPS] IN,4,0
SwissBeauty [CPS] IN,7,0
SwissBeauty [CPS] IN,1,0
SwissBeauty [CPS] IN,6,0
SwissBeauty [CPS] IN,1,0
SwissBeauty [CPS] IN,3,0
SwissBeauty [CPS] IN,2,0
Tanishq [CPS] IN,462,0
Tanishq [CPS] IN,496,0
Tanishq [CPS] IN,428,21
Tanishq [CPS] IN,68,0
Tanishq [CPS] IN,128,0
Tanishq [CPS] IN,157,0
Tanishq [CPS] IN,11,0
Tanishq [CPS] IN,3,0
Tanishq [CPS] IN,9,0
Tanishq [CPS] IN,1,0
Tanishq [CPS] IN,57,0
Tanishq [CPS] IN,17,0
Tapfiliate WW,1,0
TataCliq [CPS] IN,180,0
TataCliq [CPS] IN,1,0
TataCliq [CPS] IN,137,0
TataCliq [CPS] IN,190,0
TataCliq [CPS] IN,660,0
TataCliq [CPS] IN,818,0
TataCliq [CPS] IN,117,0
TataCliq [CPS] IN,7,0
Tatacliq.com CPS - India,445,95.09
Tatacliq.com CPS - India,271,0
TCL India,5,0
TCL India,1,0
TCL India,10,0
TCL India,1,0
TCL India,5,0
TCL India,17,0
TCL India,1,0
TCL India,10,0
TCL India,1,0
TCL Indonesia,1,0
TCL Indonesia,2,0
TCL Indonesia,1,0
TCL Indonesia,1,0
TCL Indonesia,5,0
TCL Indonesia,1,0
TCL Indonesia,2,0
TCL Indonesia,1,0
TCL Indonesia,1,0
TCL.com CPS - India,1,0
Teepublic - CPS,278,3.2174
Teepublic - CPS,278,3.2174
Teepublic - CPS,173,2.768
Teepublic - CPS,375,6.1028
Teepublic - CPS,445,0
Teepublic - CPS,445,0
Teepublic - CPS,386,0
Teepublic - CPS,386,0
Teepublic - CPS,150,0.72
Teepublic - CPS,150,0.72
Teepublic - CPS,184,0
Teepublic - CPS,184,0
Teepublic - CPS,294,0
Teepublic - CPS,294,0
Teepublic - CPS,88,0
Teepublic - CPS,88,0
Teepublic - CPS,47,0
Teepublic - CPS,47,0
Teepublic - CPS,54,0
Teepublic - CPS,54,0
Teepublic - CPS,26,0
Teepublic - CPS,26,0
Teepublic - CPS,178,0.224
Teepublic - CPS,178,0.224
Teepublic - CPS,450,0.352
Teepublic - CPS,450,0.352
Teepublic - CPS,243,0.304
Teepublic - CPS,243,0.304
Temu Global - CPS,526,0
Temu Global - CPS,526,0
Temu Global - CPS,14862,2.3228
Temu Global - CPS,14862,2.3228
Temu Global - CPS,24327,0
Temu Global - CPS,24327,0
Temu Global - CPS,40001,2.7628
Temu Global - CPS,40001,2.7628
Temu Global - CPS,26884,2.3276
Temu Global - CPS,26884,2.3276
Tenorshare,390,0
Tenorshare,484,0
Tenorshare,49,8.73
Tenorshare,150,12.48
Tenorshare,141,12.48
Tenorshare,49,0
Tenorshare,144,0
Tenorshare [CPS] WW,611,0
Tescomobile.com CPS - United Kingdom,58,0
Tescomobile.com CPS - United Kingdom,103,0
Tescomobile.com CPS - United Kingdom,110,0
Tescomobile.com CPS - United Kingdom,33,0
Tescomobile.com CPS - United Kingdom,7,0
Tescomobile.com CPS - United Kingdom,51,0
Tescomobile.com CPS - United Kingdom,55,0
Tescomobile.com CPS - United Kingdom,51,0
Tescomobile.com CPS - United Kingdom,66,0
TexTale Affiliate Program,1,0
The Derma Co [CPS] IN,83,0
The Derma Co [CPS] IN,1,0
The Derma Co [CPS] IN,116,0
The Men's Wearhouse,23,0
The Men's Wearhouse,35,0
The Men's Wearhouse,63,0
The Men's Wearhouse,127,0
The Men's Wearhouse,71,0
The Sleep Company [CPS] IN,81,0
The Sleep Company [CPS] IN,17,0
The Sleep Company [CPS] IN,10,0
The Sleep Company [CPS] IN,15,0
The Sleep Company [CPS] IN,18,0
TheayurvedaCo [CPS] IN,5,0
Thedermaco.com CPS - India,1,0
TheManCompany [CPS] IN,2,0
TheManCompany [CPS] IN,3,0
TheManCompany [CPS] IN,5,0
TheManCompany [CPS] IN,2,0
TheManCompany [CPS] IN,1,0
TheManCompany [CPS] IN,43,0
TheManCompany [CPS] IN,14,0
TheManCompany [CPS] IN,40,0
TheManCompany [CPS] IN,2,0
TheManCompany [CPS] IN,16,0
Themomsco [CPS] IN,314,0
Themomsco [CPS] IN,16,0
TheOutNet GCC,844,0
TheOutNet GCC,1294,0
TheOutNet GCC,1466,0
TheOutNet GCC,1252,0
TheOutNet GCC,810,0
Threadsy,14,2.15
Threadsy,10,4
Threadsy,9,6.43
Threadsy,9,1.23
Threadsy,3,0
Threadsy,4,0
Thriftbooks - CPS,2800,55.0305
Thriftbooks - CPS,1122,24.5581
Thriftbooks - CPS,917,15.939
Thriftbooks - CPS,917,15.939
Thriftbooks - CPS,869,16.935
Thriftbooks - CPS,832,14.6427
Thriftbooks - CPS,5,1.6068
Thriftbooks - CPS,405,1.2549
Thriftbooks - CPS,405,1.2549
Thriftbooks - CPS,1695,5.734
Thriftbooks - CPS,1695,5.734
Thriftbooks - CPS,884,4.7225
Thriftbooks - CPS,884,4.7225
Thriftbooks - CPS,638,2.6437
Thriftbooks - CPS,638,2.6437
Thriftbooks - CPS,734,4.7755
Thriftbooks - CPS,734,4.7755
Thriftbooks - CPS,682,5.2815
Thriftbooks - CPS,682,5.2815
Thriftbooks - CPS,214,1.2923
Thriftbooks - CPS,214,1.2923
Thriftbooks - CPS,143,0
Thriftbooks - CPS,143,0
Thriftbooks - CPS,186,1.5084
Thriftbooks - CPS,186,1.5084
Thriftbooks - CPS,67,0.5096
Thriftbooks - CPS,67,0.5096
Thriftbooks - CPS,57,0
Thriftbooks - CPS,57,0
Thriftbooks - CPS,688,0.8137
Thriftbooks - CPS,688,0.8137
Thriftbooks - CPS,2642,0.3682
Thriftbooks - CPS,2642,0.3682
Thriftbooks - CPS,2546,1.1134
Thriftbooks - CPS,2546,1.1134
Times Prime [CPA] IN,323,0
Times Prime [CPA] IN,257,0
Times Prime [CPA] IN,124,0
Times Prime [CPA] IN,182,0
Times Prime [CPA] IN,409,0
Times Prime [CPA] IN,73,0
Times Prime [CPA] IN,74,0
Times Prime [CPA] IN,40,0
Times Prime [CPA] IN,76,0
Times Prime [CPA] IN,46,0
Times Prime [CPA] IN,71,0
Times Prime [CPA] IN,26,0
Tiqets CPS (Offline),1024,23.3723
Tiqets CPS (Offline),592,0
Tiqets CPS (Offline),98,0
Tiqets CPS (Offline),41,0
Tiqets CPS (Offline),41,0
Tiqets CPS (Offline),167,0
Tiqets CPS (Offline),167,0
Tiqets CPS (Offline),268,91
Tiqets CPS (Offline),268,91
Tiqets CPS (Offline),326,65.65
Tiqets CPS (Offline),326,65.65
Tiqets CPS (Offline),60,0
Tiqets CPS (Offline),60,0
Titan [CPS] IN,156,0
Titan [CPS] IN,914,0
Titan [CPS] IN,1139,0
Titan [CPS] IN,2031,0
Titan [CPS] IN,102,0
Titan [CPS] IN,81,0
Titan [CPS] IN,189,0
Titan [CPS] IN,1031,0
Titan.co.in CPS - India,6,0
Tomtop.com CPS - Worldwide,1,0
Tomtop.com CPS - Worldwide,2,0
Tomtop.com CPS - Worldwide,15,0
Tomtop.com CPS - Worldwide,18,0
Top Rankers [CPA] IN,139,73.46
Top Rankers [CPA] IN,301,0
Top Rankers [CPA] IN,301,0
Top Rankers [CPA] IN,2,0
Top Rankers [CPA] IN,4,0
Top Rankers [CPA] IN,1,0
Trafft,1,0
Trafft,4,0
Trafft,2,0
Trafft,2,0
Trainer Academy,1,0
Trainer Academy,1,0
Trainer Academy,2,0
Trainer Academy,1,0
Trainer Academy,1,0
Trainline WW,49965,63.76
Travelstart,16,0
Travelstart,1,0
Travelstart,1,0
Travelstart,1,0
Travelstart,18,0
Travelstart,16,0
Travelstart,37,0
Travelstart,1,0
Travelstart,1,0
Travelstart,1,0
Travelstart,18,0
Tribesigns,2,0
Tribesigns,5,0
Tribesigns,4,0
Tribesigns,2,0
Tribesigns,2,0
Tribesigns,3,0
Tribesigns,2,0
Tribesigns,18,0
Tribesigns,5,0
Tribesigns,4,0
Tribesigns,2,0
Tribesigns,2,0
Tribesigns,3,0
Truebasics.com CPS - India,5,0
Truebasics.com CPS - India,1,0
Truebasics.com CPS - India,1,0
Truebasics.com CPS - India,2,0
Truebasics.com CPS - India,4,0
Truebasics.com CPS - India,1,0
Truebasics.com CPS - India,1,0
TurboVPN WW,340,0
TurboVPN WW,182,0
TurboVPN WW,219,0
TurboVPN WW,232,0
TurboVPN WW,4,0
TurboVPN WW,5,0
TurboVPN WW,29,0
TurboVPN WW,22,0
TurboVPN WW,36,0
TurboVPN WW,42,0
TutorialsPoint.com CPS - Worldwide,2310,0
TutorialsPoint.com CPS - Worldwide,1187,0
TutorialsPoint.com CPS - Worldwide,1064,0
TutorialsPoint.com CPS - Worldwide,490,0
TutorialsPoint.com CPS - Worldwide,704,0
TutorialsPoint.com CPS - Worldwide,456,0
TVCmall WW,7,0
TVCmall WW,13,0
TVCmall WW,8,0
TVCmall WW,13,0
TVCmall WW,10,0
TVCmall WW,1,0
TVCmall WW,4,0
TVCmall WW,5,0
TVCmall WW,3,0
TVCmall WW,4,0
TVCmall WW,1,0
TVCmall WW,2,0
TVCmall WW,4,0
Uber Global Riders,3570,0
Uber Global Riders,5323,0
Uber Global Riders,265,0
Uber Global Riders,536,0
Uber Global Riders,473,0
Uber Global Riders,333,0
Uber Global Riders,1542,0
Ubuy Many GEOs Offline codes & Links,5,0
Ubuy Many GEOs Offline codes & Links,2,0
Ubuy Many GEOs Offline codes & Links,1,0
Ubuy Many GEOs Offline codes & Links,7,0
Ubuy Many GEOs Offline codes & Links,6,0
Ubuy Many GEOs Offline codes & Links,3,0
UCB [CPS] IN,14,0
UCB [CPS] IN,26,0
Udacity Affiliate Program,997,0
Udacity Affiliate Program,122,0
Udacity Affiliate Program,96,0
Udacity Affiliate Program,927,0
Udacity Affiliate Program,1042,0
Udacity Affiliate Program,208,0
Udacity Affiliate Program,61,0
Udacity Affiliate Program,74,0
Udacity Affiliate Program,45,0
Udacity Affiliate Program,38,0
Udacity Affiliate Program,45,0
Udemy WW,4,0
Udemy WW,1,0
Udemy WW,4,0
Udemy WW,2,0
Udemy WW,2,0
Udemy WW,2,0
Upwork,1346,0
Upwork,2273,0
Upwork,917,70
Upwork,1331,0
Upwork,1307,0
Upwork,851,35
Upwork,998,14
Urbanic,4,0
Urbanic [CPS] IN,431,0
Urbanic [CPS] IN,2,0
Urbanic [CPS] IN,227,0
Urbanic [CPS] IN,48,0
Urbanic [CPS] IN,7,0
Urbanic [CPS] IN,28,0
Urbanic [CPS] IN,44,0
Ursime,3,0
Ursime,2,0
Ursime,5,0
Ursime,3,0
Ursime,2,0
Ustraa [CPS] IN,1,0
utsource.net,3,0
utsource.net,2,0
utsource.net,1,0
utsource.net,1,0
utsource.net,1,0
Verabradley CPS (Offline),1,0
Verabradley CPS (Offline),1,0
Verabradley CPS (Offline),1,0
Veromoda [CPS] IN,568,0
Veromoda [CPS] IN,55,0
Veromoda [CPS] IN,57,0
Veromoda [CPS] IN,1,0
Veromoda [CPS] IN,7,0
Veromoda [CPS] IN,12,0
Veromoda [CPS] IN,9,0
Veromoda [CPS] IN,41,0
Vestiaire Collective - CPS,131,0
Vestiaire Collective - CPS,94,0
Vestiaire Collective - CPS,123,0
Vestiaire Collective - CPS,123,0
Vestiaire Collective - CPS,82,0
Vestiaire Collective - CPS,56,0
Vestiaire Collective - CPS,6,0
Vestiaire Collective - CPS,71,0
Vestiaire Collective - CPS,71,0
Vestiaire Collective - CPS,125,0
Vestiaire Collective - CPS,125,0
Vestiaire Collective - CPS,121,0
Vestiaire Collective - CPS,121,0
Vestiaire Collective - CPS,261,16
Vestiaire Collective - CPS,261,16
Vestiaire Collective - CPS,131,0
Vestiaire Collective - CPS,131,0
Vestiaire Collective - CPS,95,0
Vestiaire Collective - CPS,95,0
Vestiaire Collective - CPS,19,0
Vestiaire Collective - CPS,19,0
Vestiaire Collective - CPS,15,0
Vestiaire Collective - CPS,15,0
Vestiaire Collective - CPS,6,0
Vestiaire Collective - CPS,6,0
Vestiaire Collective - CPS,9,0
Vestiaire Collective - CPS,9,0
Vestiaire Collective - CPS,6,0
Vestiaire Collective - CPS,6,0
Vestiaire Collective - CPS,167,0
Vestiaire Collective - CPS,167,0
Vestiaire Collective - CPS,362,0
Vestiaire Collective - CPS,362,0
Vestiaire Collective - CPS,383,0
Vestiaire Collective - CPS,383,0
Vevor Many GEOs,1,0
Vevor Many GEOs,38,0
Viator.com CPS - Worldwide,201,0
Viator.com CPS - Worldwide,151,0
Vijay Sales [CPS] IN,373,50.39
Vijay Sales [CPS] IN,51,0
Vijay Sales [CPS] IN,34,0
Vijay Sales [CPS] IN,19,0
Vijay Sales [CPS] IN,31,0
Vijay Sales [CPS] IN,20,0
Vijay Sales [CPS] IN,2,0
Vilvah Store [CPS] IN,12,0
Vilvah Store [CPS] IN,48,0
Vilvah Store [CPS] IN,17,0
Vilvah Store [CPS] IN,5,0
Vistara [CPS] IN,293,0
Vistara [CPS] IN,220,0
Vivo RU,2,0
Vivo RU,1,0
Vivo RU,1,0
Vivo RU,2,0
Vivo RU,2,0
Vrbo - CPS,2329,8.56
Vrbo - CPS,356,0
Vrbo - CPS,191,0
Vrbo - CPS,342,70.2
Vrbo - CPS,116,0
Vrbo - CPS,845,0
Vueling FR CPS,4758,0
Vueling FR CPS,5063,0
Vueling FR CPS,5333,0
Vueling FR CPS,5333,0
Vueling FR CPS,787,0
Vueling FR CPS,29,0
Vueling FR CPS,29,0
Vueling FR CPS,77,0
Vueling FR CPS,77,0
Vueling FR CPS,1646,0
Vueling FR CPS,1646,0
Vueling FR CPS,814,0
Vueling FR CPS,814,0
Vueling FR CPS,52,0
Vueling FR CPS,52,0
Wakefit.co CPS - India,103,0
Wakefit.co CPS - India,72,0
Wakefit.co CPS - India,96,0
Wakefit.co CPS - India,31,0
Wakefit.co CPS - India,1,0
Walmart Affiliate Program,11333,11.95
Walmart Affiliate Program,3602,73.21
Walmart Affiliate Program,3230,69.03
Walmart Affiliate Program,3686,99.71
Walmart Affiliate Program,3602,73.21
Walmart Affiliate Program,3230,69.03
Walmart Affiliate Program,3686,99.71
Walmart Affiliate Program,11333,11.95
Walmart Affiliate Program,50,14.42
Web.com,32,0
Web.com,3698,0
Web.com,32,0
Web.com,4178,0
Web.com,53,0
Web.com,69,0
Web.com,60,0
Web.com,53,0
Web.com,61,10
Web.com,426,0
Web.com,29,0
Web.com,15,0
Web.com,16,0
Web.com,14,0
Web.com,799,0
Web.com,3656,0
Web.com,4178,0
Web.com,54,0
Web.com,9378,10
Web.com,60,0
Web.com,53,0
Web.com,61,10
Web.com,426,0
Web.com,29,0
Web.com,15,0
Web.com,16,0
Web.com,14,0
Web.com,799,0
Web.com,3658,0
Web.com,32,0
Web.com,54,0
Web.com,69,0
Web.com,60,0
Web.com,53,0
Web.com,61,10
Web.com,4638,75
Web.com,3436,10
Web.com,3582,60
Web.com,3142,80
Web.com,2859,0
Web.com,144,0
WestKiss Hair,3,0
WestKiss Hair,1,0
WestKiss Hair,2,0
WestKiss Hair,3,0
WestKiss Hair,3,0
WestKiss Hair,9,0
WestKiss Hair,1,0
WestKiss Hair,2,0
WestKiss Hair,3,0
Wholesale21 WW,3,0
Wholesale21 WW,2,0
Wholesale21 WW,11,0
Wholesale21 WW,83,0
Wholesale21 WW,11,0
WinXDVD WW,2,0
WinZip and ReviverSoft | Utility Software,10,0
WinZip and ReviverSoft | Utility Software,13,0
WinZip and ReviverSoft | Utility Software,10,0
WinZip and ReviverSoft | Utility Software,2,0
WinZip and ReviverSoft | Utility Software,102,0
WinZip and ReviverSoft | Utility Software,577,0
WinZip and ReviverSoft | Utility Software,259,0
Wish,258,6.14
Wish,285,0.68
Wish,268,1.01
Wish,207,0.38
Wish,165,0.69
Wish,151,0
Wish,200,0
Wish,177,5.1
Wish,258,6.14
Wish,1711,14
Wish,285,0.68
Wish,268,1.01
Wish,207,0.38
Wish,165,0.69
Wish,151,0
Wish,200,0
Wish,177,5.1
Wondershare Software,335,0
Wondershare Software,869,36.12
Wondershare Software,213,5.99
Wondershare Software,174,27.85
Wondershare Software,379,9
Wondershare Software,1224,17.89
Wondershare WW,51,0
Wondershare WW,3,0
Wondershare WW,1,0
WOWskinscienceindia.com CPS - India,209,0
WOWskinscienceindia.com CPS - India,14,0
WOWskinscienceindia.com CPS - India,51,0
WOWskinscienceindia.com CPS - India,20,0
WOWskinscienceindia.com CPS - India,25,0
WOWskinscienceindia.com CPS - India,3,0
WOWskinscienceindia.com CPS - India,10,0
WOWskinscienceindia.com CPS - India,101,0
WOWskinscienceindia.com CPS - India,2,0
WPS Office,20,0
Wrapcart [CPS] WW,327,0
Wrapcart [CPS] WW,18,0
xcom-shop.ru,3,0
Xiaomi,1,0
Xiaomi,2,0
Xiaomi,3,0
Xiaomi,5,0
Xiaomi,6,0
Xiaomi,11,0
Yatra [CPS] IN,2,0
Yatra [CPS] IN,11,0
Yatra [CPS] IN,14,0
Yatra [CPS] IN,6,0
Yesstyle.com CPS - Worldwide,365,0
Yesstyle.com CPS - Worldwide,316,0
Yesstyle.com CPS - Worldwide,941,0
Yesstyle.com CPS - Worldwide,2480,0
Yolova,1,0
Yolova,1,0
Yolova,1,0
Yolova,1,0
Yoox Many GEOs,988,0
Yoox Many GEOs,614,0
Yoox Many GEOs,442,0
Yoox Many GEOs,724,0
Yoox Many GEOs,419,0
Yoox Many GEOs,403,0
Yoox Many GEOs,3,0
ZAFUL,386,0
ZAFUL,224,0
ZAFUL,266,0
ZAFUL,251,0
ZAFUL,89,0
Zaful WW,5,0
Zaful WW,4,0
Zaful WW,1,0
Zalora HK - CPS,47,0
Zalora HK - CPS,204,0
Zalora HK - CPS,87,0
Zalora HK - CPS,87,0
Zalora HK - CPS,62,0
Zalora HK - CPS,32,0
Zalora HK - CPS,28,0
Zalora HK - CPS,28,0
Zalora HK - CPS,97,0
Zalora HK - CPS,97,0
Zalora HK - CPS,131,0
Zalora HK - CPS,131,0
Zalora HK - CPS,83,0
Zalora HK - CPS,83,0
Zalora HK - CPS,70,0
Zalora HK - CPS,70,0
Zalora HK - CPS,32,0
Zalora HK - CPS,32,0
Zalora HK - CPS,21,0
Zalora HK - CPS,21,0
Zalora HK - CPS,9,0
Zalora HK - CPS,9,0
Zalora HK - CPS,1,0
Zalora HK - CPS,1,0
Zalora HK - CPS,1,0
Zalora HK - CPS,1,0
Zalora HK - CPS,42,0
Zalora HK - CPS,42,0
Zalora PH - CPS,54,0
Zalora PH - CPS,54,0
Zalora PH - CPS,131,0
Zalora PH - CPS,131,0
Zalora PH - CPS,460,0
Zalora PH - CPS,460,0
Zalora PH - CPS,334,4.2354
Zalora PH - CPS,334,4.2354
Zalora PH - CPS,109,0
Zalora PH - CPS,109,0
Zalora PH - CPS,208,0
Zalora PH - CPS,208,0
Zalora PH - CPS,111,0
Zalora PH - CPS,111,0
Zalora PH - CPS,66,0
Zalora PH - CPS,66,0
Zalora PH - CPS,82,0
Zalora PH - CPS,82,0
Zalora PH - CPS,35,0
Zalora PH - CPS,35,0
Zalora PH - CPS,33,0
Zalora PH - CPS,33,0
Zalora PH - CPS,46,0
Zalora PH - CPS,46,0
"Zalora.sg CPS - SG, MY & ID",29,0
"Zalora.sg CPS - SG, MY & ID",320,0
Zigly [CPS] IN,1,0
Zigly [CPS] IN,2,0
Zigly [CPS] IN,8,0
Zigly [CPS] IN,26,0
Zigly [CPS] IN,17,0
Zigly [CPS] IN,9,0
ZipRecruiter US,3,0
ZipRecruiter US,1,0
ZipRecruiter US,1,0
ZipRecruiter US,12,0
ZipRecruiter US,1,0
Zulily.com CPS - USA,8,0
Zulily.com CPS - USA,6,0
Zulily.com CPS - USA,8,0
Zulily.com CPS - USA,6,0
Zulily.com CPS - USA,2284,0
Zulily.com CPS - USA,1085,0
Zulily.com CPS - USA,987,0
